event_id,timestamp,user,host,source_ip,event_type,mitre_tactic,mitre_technique
c00897cf-7716-4018-81a7-6c181dfb0a1e,2026-01-23T10:11:25.735506+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
578e95ba-5508-4a86-8d53-e8cf86bc7431,2026-01-23T10:11:27.036160+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
80173d6d-3b13-4a0e-a99f-b13544bcf57c,2026-01-23T10:11:28.283306+00:00,charlie,win-03,10.0.0.11,user_login,TA0001,T1078
db140485-ccef-4689-b127-289984ae0958,2026-01-23T10:11:31.435623+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059.003
3207e9ba-9725-4794-9212-5c60d9ebeaee,2026-01-23T10:11:34.759442+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059.003
7ebca53d-d447-4b9c-855d-7a13b12fcaee,2026-01-23T10:11:36.753178+00:00,alice,win-03,10.0.0.11,process_start,TA0002,T1059.001
c770565e-93a3-4591-b00f-a4ef174d58c7,2026-01-23T10:11:40.646452+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
ab69b945-b41d-478b-b5cf-cd633c784d1e,2026-01-23T10:11:45.315300+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059.003
f215d4f6-0ff1-4d0c-827f-196f4324a082,2026-01-23T10:11:49.859607+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059.003
9c0f9991-5626-4132-badc-79b6a857ea8d,2026-01-23T10:11:54.109750+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059
a7cdd63b-9dfa-470d-8390-c15781dc861f,2026-01-23T10:11:55.224545+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.003
eed651da-c6e2-4f5f-9c38-674b4ba13692,2026-01-23T10:11:56.803508+00:00,charlie,win-01,10.0.0.10,user_login,TA0006,T1110
2a9b693b-66d8-4942-a347-423a77714366,2026-01-23T10:12:00.995334+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.001
012d9549-b2dd-41b8-b842-b2953e7cf212,2026-01-23T10:12:04.268678+00:00,bob,win-02,10.0.0.10,user_login,TA0006,T1110
258cc77f-54d5-41b6-88d0-e88191d6a477,2026-01-23T10:12:05.737766+00:00,admin,win-03,10.0.0.10,user_login,TA0006,T1110
c7046053-711a-4fb1-bbf8-8f09975e8cfb,2026-01-23T10:12:08.632303+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059
586047cc-2657-4a63-8e16-85becb3ded67,2026-01-23T10:12:12.027125+00:00,alice,win-01,10.0.0.11,process_start,TA0002,T1059
6aed769c-4b76-4a4a-90d0-a94fe72aaee1,2026-01-23T10:12:13.815347+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059
63d1ada5-34be-4ffc-bc53-fd2200a49356,2026-01-23T10:12:18.052789+00:00,alice,win-03,10.0.0.11,user_login,TA0001,T1078
43fb47a1-9c0d-4192-b034-9a91e9fd35f1,2026-01-23T10:12:21.100393+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059.001
31562d85-8687-4e4a-8479-f7662b372517,2026-01-23T10:12:22.390008+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
250537b0-a5e4-4d37-8ebe-e2f867576902,2026-01-23T10:12:27.060978+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
3d7f9d8b-75f1-42b3-a02e-2bd2ff670ab6,2026-01-23T10:12:30.967941+00:00,alice,win-01,10.0.0.12,user_login,TA0001,T1078
45d4167a-1675-4c32-9065-435cceb38d0a,2026-01-23T10:12:34.480468+00:00,admin,win-01,10.0.0.12,user_login,TA0006,T1110
03dcc453-3a44-4635-8a84-0182c4da09eb,2026-01-23T10:12:38.703938+00:00,admin,win-02,10.0.0.10,user_login,TA0006,T1110
abd73724-4a01-4cdc-aedf-15867ac666eb,2026-01-23T10:12:40.781631+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059
da74118e-e7ca-4961-acd0-9fd83dfbcc37,2026-01-23T10:12:44.213313+00:00,bob,win-02,10.0.0.10,user_login,TA0006,T1110
0f6eec74-1d19-4f6c-8e6c-6c13544bb0d5,2026-01-23T10:12:47.068847+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059.003
d3044e05-c612-4a87-8ce7-955bfcf5db43,2026-01-23T10:12:49.489116+00:00,charlie,win-03,10.0.0.10,process_start,TA0002,T1059
4f4dfed7-dadb-48b9-a33b-3276c5004251,2026-01-23T10:12:51.587142+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059.001
cacd2e67-1e01-49b6-b81b-eb911dc2ebb9,2026-01-23T10:12:53.126470+00:00,alice,win-01,10.0.0.12,user_login,TA0006,T1110
c222f628-def8-4dfb-8a2d-af6023550e92,2026-01-23T10:12:56.366712+00:00,charlie,win-01,10.0.0.10,user_login,TA0006,T1110
415caf68-20ec-4b70-bc9f-f8f30ecfdd8f,2026-01-23T10:12:59.251914+00:00,bob,win-01,10.0.0.12,process_start,TA0002,T1059.001
4fb1e7cb-e4a5-4ce6-99e3-88990dd8985d,2026-01-23T10:13:02.260033+00:00,bob,win-01,10.0.0.11,user_login,TA0006,T1110
59965ca5-828e-4775-90c1-5427c0736632,2026-01-23T10:13:05.020346+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059.001
d8356566-4f76-44f0-9aba-35494541bbe5,2026-01-23T10:13:07.387370+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
2d2c4b19-4c05-421a-8cab-d6ad997a1e7a,2026-01-23T10:13:09.948583+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059
94e4c955-2232-4375-b108-830ee5af5347,2026-01-23T10:13:12.695573+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.001
81b124a7-7566-4314-8a25-50af1ab44d88,2026-01-23T10:13:15.406931+00:00,charlie,win-01,10.0.0.11,user_login,TA0001,T1078
871b63c7-09ed-4367-8960-b82a9fc56e15,2026-01-23T10:13:20.010545+00:00,alice,win-02,10.0.0.10,user_login,TA0006,T1110
107627aa-bd3d-4d61-9240-b772688f6057,2026-01-23T10:13:22.821081+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059
94e63086-e134-410a-ad5a-826440c45413,2026-01-23T10:13:24.074416+00:00,admin,win-02,10.0.0.11,process_start,TA0002,T1059.001
6f28c7e0-a0a0-4884-9f01-1c79b249b6dd,2026-01-23T10:13:29.001849+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
66402006-86a5-4f08-be35-0a7043115335,2026-01-23T10:13:31.072062+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059.001
6a18beea-a628-4fa7-acc5-8548d99ea65f,2026-01-23T10:13:34.621367+00:00,admin,win-01,10.0.0.12,user_login,TA0001,T1078
117e8888-ccc1-46ac-8d1c-52015bb3000e,2026-01-23T10:13:37.338520+00:00,admin,win-02,10.0.0.10,user_login,TA0001,T1078
74896cb2-29f5-42c6-a3a2-f30da1aa88fd,2026-01-23T10:13:40.249685+00:00,alice,win-03,10.0.0.11,user_login,TA0001,T1078
82040847-a161-4ee0-af7b-2a3702894e20,2026-01-23T10:13:43.448825+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
dae68ea8-dbca-4827-88e6-52393add4ee7,2026-01-23T10:13:46.696167+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
1eea585d-5bc4-487e-8d90-a83cfa006315,2026-01-23T10:13:49.606674+00:00,alice,win-02,10.0.0.10,user_login,TA0001,T1078
232d820e-e0b3-49a6-8716-74ac4177a26e,2026-01-23T10:13:54.556176+00:00,alice,win-03,10.0.0.11,process_start,TA0002,T1059
735766cf-7180-4953-ae4f-c1d62f0e8329,2026-01-23T10:13:58.615125+00:00,alice,win-01,10.0.0.11,user_login,TA0006,T1110
224fc001-b9eb-41c3-8538-b545a998ac15,2026-01-23T10:14:03.003119+00:00,charlie,win-03,10.0.0.11,user_login,TA0001,T1078
37b89bdd-3f45-4c75-8f62-d94c8e3d8f56,2026-01-23T10:14:07.842239+00:00,bob,win-01,10.0.0.11,user_login,TA0001,T1078
a85e245b-e32c-4f7c-aefd-c111d28fc755,2026-01-23T10:14:12.513061+00:00,alice,win-03,10.0.0.12,process_start,TA0002,T1059.003
3a308bc2-4612-404f-b667-563b377dec13,2026-01-23T10:14:16.123704+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059
1a74f260-c15e-4a5f-9d73-06106aa9977e,2026-01-23T10:14:19.814366+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
37386be9-7f7b-4d4d-a1be-899faf4220f4,2026-01-23T10:14:24.524567+00:00,bob,win-01,10.0.0.12,user_login,TA0006,T1110
08f6ee0b-a61b-4365-9185-063bcc52dbec,2026-01-23T10:14:27.124080+00:00,charlie,win-02,10.0.0.12,process_start,TA0002,T1059.001
4bd0ef15-225d-4407-8e05-c96ea42f367a,2026-01-23T10:14:28.206331+00:00,alice,win-02,10.0.0.12,user_login,TA0006,T1110
65ba79c2-fc94-4363-b901-939d5f9a6266,2026-01-23T10:14:31.137450+00:00,admin,win-03,10.0.0.10,user_login,TA0006,T1110
b94566bc-44c8-4d7d-b916-6c9372265f01,2026-01-23T10:14:32.728865+00:00,admin,win-01,10.0.0.12,user_login,TA0001,T1078
5464483e-fe08-4412-9a4a-ac2b8b5fce36,2026-01-23T10:14:36.501210+00:00,alice,win-02,10.0.0.11,user_login,TA0006,T1110
73581f79-139a-4640-bd88-7d3679e96260,2026-01-23T10:14:40.983093+00:00,charlie,win-01,10.0.0.10,user_login,TA0001,T1078
a814359c-9fc9-4233-87a1-60d9c5b8ed7f,2026-01-23T10:14:43.952951+00:00,bob,win-01,10.0.0.12,user_login,TA0006,T1110
89a10bd9-8ae3-4a85-a9b8-8248ef9da22a,2026-01-23T10:14:48.103376+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059
4cce6a22-96a9-450b-a290-bb91c9557706,2026-01-23T10:14:50.354197+00:00,admin,win-03,10.0.0.10,user_login,TA0001,T1078
57cc2975-a990-4cea-ac85-a11af34423e9,2026-01-23T10:14:54.612835+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.001
7a99795f-7959-416f-955b-4a9d513ab42d,2026-01-23T10:14:56.537018+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
40ebb37b-a924-4654-9ecf-4fcf068e1f9b,2026-01-23T10:15:00.988626+00:00,admin,win-01,10.0.0.12,process_start,TA0002,T1059.003
e1d750ff-c0d9-402b-9e77-3c821671b49f,2026-01-23T10:15:05.884930+00:00,alice,win-01,10.0.0.10,user_login,TA0006,T1110
fba9cebd-ba28-4a7c-a6e9-a4462276a0e5,2026-01-23T10:15:10.672886+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.003
22a412da-b957-42b4-9e97-edb997896d13,2026-01-23T10:15:15.301255+00:00,alice,win-02,10.0.0.10,user_login,TA0006,T1110
6f3267c0-f762-41d2-96ea-a2142e8e8a6a,2026-01-23T10:15:18.628047+00:00,admin,win-02,10.0.0.10,user_login,TA0006,T1110
342c0834-22bb-4c71-bb1d-9371977126e9,2026-01-23T10:15:20.324762+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059.001
304b799d-6094-4efa-95f2-57d2aec16b75,2026-01-23T10:15:22.173175+00:00,charlie,win-02,10.0.0.12,user_login,TA0006,T1110
4efbd432-22f1-458f-8511-9afacc7fe5eb,2026-01-23T10:15:24.839160+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059
6ea73745-e9d4-4c0f-a58a-5476918a8c41,2026-01-23T10:15:26.923683+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.001
8396df1a-b0c7-4fc3-830d-67f1412eb74f,2026-01-23T10:15:28.054714+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
d51c9325-e47e-49e2-a791-0384b0c7de80,2026-01-23T10:15:29.737438+00:00,admin,win-03,10.0.0.10,user_login,TA0006,T1110
e3db66fb-e1be-4707-b984-7c8c479d9182,2026-01-23T10:15:33.751682+00:00,admin,win-03,10.0.0.12,process_start,TA0002,T1059.001
5409a8c0-8d55-4223-a12a-8f05379f4be2,2026-01-23T10:15:36.185191+00:00,alice,win-03,10.0.0.11,process_start,TA0002,T1059
3823189f-6319-40af-b8b7-34009587ac70,2026-01-23T10:15:39.057168+00:00,alice,win-03,10.0.0.12,process_start,TA0002,T1059.001
cbd74f70-aa48-43ae-bc3a-3a12ebe3f387,2026-01-23T10:15:42.109276+00:00,admin,win-03,10.0.0.11,user_login,TA0001,T1078
52b8b348-a77c-4547-8b06-367c856da89d,2026-01-23T10:15:44.085716+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.001
a1ae613e-1de6-4781-b007-fa70796a29af,2026-01-23T10:15:46.266382+00:00,admin,win-01,10.0.0.10,user_login,TA0001,T1078
03eacf83-85c5-417a-be15-f5b86e4d5bc6,2026-01-23T10:15:51.028538+00:00,charlie,win-03,10.0.0.10,process_start,TA0002,T1059
6ca9307d-5c0e-490d-8629-bebd473a4347,2026-01-23T10:15:55.251708+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
1554956b-5e5c-49fa-b895-0e2b565176ae,2026-01-23T10:15:59.805276+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.003
24879e44-bd4e-4224-86e6-dfa4cd8d1dab,2026-01-23T10:16:04.384617+00:00,bob,win-02,10.0.0.11,process_start,TA0002,T1059.001
8c9fe216-1140-45b7-8df4-987486144ece,2026-01-23T10:16:05.735817+00:00,charlie,win-02,10.0.0.10,user_login,TA0006,T1110
facdc5c0-32ed-458a-8483-0cdc64e2256d,2026-01-23T10:16:07.386918+00:00,charlie,win-03,10.0.0.12,user_login,TA0006,T1110
41fc6795-9425-4401-ab5b-e189f1067d3d,2026-01-23T10:16:11.310160+00:00,alice,win-01,10.0.0.11,process_start,TA0002,T1059
10c587fd-1070-4417-ae84-172945823d85,2026-01-23T10:16:12.677568+00:00,admin,win-01,10.0.0.12,user_login,TA0001,T1078
8af096b4-4a67-46a0-bbda-6ea81a65eff6,2026-01-23T10:16:14.275489+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059
022e7e25-cb99-484b-a73d-c30fed4dfcc5,2026-01-23T10:16:19.225928+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
1c59756b-ff1c-401d-b28d-4dda76ee80f1,2026-01-23T10:16:23.814860+00:00,admin,win-03,10.0.0.11,user_login,TA0006,T1110
b84cf397-da33-4884-8088-e45183ed38a5,2026-01-23T10:16:28.635552+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059.003
ad54ed3f-3784-4151-b03a-b4404b4fed87,2026-01-23T10:16:31.956764+00:00,charlie,win-01,10.0.0.10,process_start,TA0002,T1059.001
0d4f9941-746a-4e03-9cbd-a52455d69233,2026-01-23T10:16:35.669180+00:00,bob,win-02,10.0.0.12,user_login,TA0001,T1078
6e8eccc0-b640-4a52-96ea-b111faf13e5e,2026-01-23T10:16:39.563429+00:00,charlie,win-01,10.0.0.10,user_login,TA0001,T1078
6519d359-4daa-40f9-af88-7a528528a908,2026-01-23T10:16:43.617561+00:00,alice,win-03,10.0.0.12,user_login,TA0001,T1078
394d8780-1ee7-4697-b610-f1fcf2d0dd7b,2026-01-23T10:16:47.158362+00:00,charlie,win-01,10.0.0.11,user_login,TA0001,T1078
97630dbc-35c1-4c52-988e-f7ecd9fd22db,2026-01-23T10:16:48.357875+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
b930797b-2fa8-4edc-b347-048ac0d6e485,2026-01-23T10:16:49.686825+00:00,charlie,win-03,10.0.0.12,user_login,TA0001,T1078
594017a8-e8c5-469a-8c60-fa78566044f2,2026-01-23T10:16:54.217792+00:00,charlie,win-02,10.0.0.10,user_login,TA0006,T1110
f1a0b7d7-f52b-4152-b404-4d41835c38ec,2026-01-23T10:16:56.133583+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.003
52d569f2-9875-483f-a1c2-7a1e5b10de2a,2026-01-23T10:16:58.600356+00:00,bob,win-02,10.0.0.11,process_start,TA0002,T1059
c4e2a004-64ea-4a8e-94fe-c3f2c3dde9b9,2026-01-23T10:16:59.734354+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059
ae1cdb5f-3978-4553-930f-21e1fcd8fd92,2026-01-23T10:17:01.792559+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.003
7e400fdd-e82c-4e9f-a55f-784ca5a24b96,2026-01-23T10:17:03.672364+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059.003
a6d8875d-6ea2-4ead-a488-dbb94728f79c,2026-01-23T10:17:08.257344+00:00,alice,win-01,10.0.0.12,user_login,TA0006,T1110
5bf6d1e8-9365-404e-8972-16a78169b44d,2026-01-23T10:17:09.624343+00:00,admin,win-02,10.0.0.10,process_start,TA0002,T1059
d4e8f21c-a092-4f8f-9fbe-8f6ee58088f5,2026-01-23T10:17:10.961690+00:00,bob,win-03,10.0.0.11,process_start,TA0002,T1059.001
6484ccd4-5138-46b9-b49a-a4a1288f9907,2026-01-23T10:17:13.364065+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.001
ebc427f8-82de-4a4c-94aa-50cbe6294437,2026-01-23T10:17:18.122974+00:00,bob,win-01,10.0.0.11,user_login,TA0001,T1078
26ed9354-e76e-410a-8925-9dc758fd3498,2026-01-23T10:17:21.707601+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.001
f6d4ca6a-d080-4ca8-bd30-43a8e6cda574,2026-01-23T10:17:24.478042+00:00,admin,win-01,10.0.0.12,process_start,TA0002,T1059
41778422-af76-4dac-a017-56f2a7e0b3ef,2026-01-23T10:17:29.281132+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
b46b4fa5-1197-4f5a-a3f7-6ceccfd2dde5,2026-01-23T10:17:33.648255+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
5f17adf1-7d4b-4b17-8d83-11f74dab1f96,2026-01-23T10:17:38.440334+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059.003
db00ed01-ce0e-42e0-bd5d-d54682e18050,2026-01-23T10:17:42.886102+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
00398804-2e4e-4adc-b63d-4d4118764e9b,2026-01-23T10:17:47.730141+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.001
00edb418-d707-4990-af60-6148f02bbdf0,2026-01-23T10:17:50.360342+00:00,alice,win-03,10.0.0.12,process_start,TA0002,T1059.001
c65f6df2-a3cc-4fb9-b3de-21071cde3286,2026-01-23T10:17:53.850298+00:00,bob,win-01,10.0.0.11,user_login,TA0006,T1110
38cffa12-44d5-440c-9786-73cb3fd9795c,2026-01-23T10:17:57.472424+00:00,bob,win-03,10.0.0.10,user_login,TA0001,T1078
358a8b24-d353-40e7-8cf0-7da8292a9175,2026-01-23T10:18:00.193699+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
0cd2e563-e102-45c2-a4fa-62bb9701b8f3,2026-01-23T10:18:01.689831+00:00,admin,win-02,10.0.0.11,user_login,TA0001,T1078
a36d0c93-01b5-4969-b102-beb7b3897a01,2026-01-23T10:18:03.082260+00:00,admin,win-01,10.0.0.11,user_login,TA0001,T1078
c49dd853-7a1b-4ee0-92dd-ab373e2c5981,2026-01-23T10:18:04.424802+00:00,admin,win-02,10.0.0.11,process_start,TA0002,T1059.001
168bae1f-a01c-43e8-aa65-772b444f18ed,2026-01-23T10:18:07.793209+00:00,bob,win-03,10.0.0.12,user_login,TA0001,T1078
2098234d-6023-4ee5-a15d-741563c52715,2026-01-23T10:18:11.800113+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059
bc402c8d-8b77-4cfb-9d33-6fa94424d859,2026-01-23T10:18:15.470574+00:00,admin,win-01,10.0.0.12,user_login,TA0006,T1110
57eda5d9-f83e-4daf-bd39-01d98602ca0e,2026-01-23T10:18:18.699716+00:00,bob,win-02,10.0.0.10,user_login,TA0001,T1078
26e3a769-2bf9-4566-b921-a1160c34b3ca,2026-01-23T10:18:20.596548+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
1d0bb6bd-c415-4d9f-b3e7-aec3d7c9aa7d,2026-01-23T10:18:22.032673+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059
49a4f887-e0e6-493a-b3ae-e501821dfba0,2026-01-23T10:18:25.361631+00:00,charlie,win-03,10.0.0.10,user_login,TA0006,T1110
2288eb65-e90f-4a8e-aeba-a1904bac73b8,2026-01-23T10:18:29.408481+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059.001
e6a102c5-5573-40f2-89bc-b084dff202a9,2026-01-23T10:18:34.194302+00:00,admin,win-03,10.0.0.12,process_start,TA0002,T1059.001
146a4109-f819-41b0-aae3-1928ddebf9cd,2026-01-23T10:18:37.948104+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
5bb93e83-b8fb-4b57-9446-2fdcb2091e0d,2026-01-23T10:18:39.245660+00:00,admin,win-03,10.0.0.10,user_login,TA0001,T1078
62cd71f4-938c-4385-9f39-dd2fc6c61471,2026-01-23T10:18:43.682890+00:00,alice,win-03,10.0.0.12,user_login,TA0001,T1078
76a655d7-1d09-4f9e-b106-363633526014,2026-01-23T10:18:46.598576+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059
1e9ade1a-4484-4111-8d23-ebc7d8eab1aa,2026-01-23T10:18:51.085870+00:00,charlie,win-02,10.0.0.11,process_start,TA0002,T1059.003
1d497294-577a-449a-b9ae-9c357c18c0b4,2026-01-23T10:18:55.050529+00:00,bob,win-03,10.0.0.12,user_login,TA0001,T1078
49659bd7-f0d4-446a-9479-156a12a22aa2,2026-01-23T10:18:58.438190+00:00,bob,win-01,10.0.0.12,user_login,TA0001,T1078
bd88732c-2937-4132-aa02-fdea89a8530f,2026-01-23T10:19:02.306557+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059
d2bf5f23-72e3-4dda-83b6-88641ded36e2,2026-01-23T10:19:05.374908+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.003
20e6b36e-5e31-4dc6-8d5a-787d12cca825,2026-01-23T10:19:08.085410+00:00,alice,win-02,10.0.0.11,user_login,TA0006,T1110
217683a2-d850-45b8-8d91-ed635f15a6ec,2026-01-23T10:19:09.871651+00:00,alice,win-01,10.0.0.10,process_start,TA0002,T1059
b90ba2e1-4618-4232-83df-9073b379bdb8,2026-01-23T10:19:13.643991+00:00,bob,win-02,10.0.0.10,user_login,TA0001,T1078
be43713b-a8f5-46ee-a0ec-a00a68179f9a,2026-01-23T10:19:17.796548+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059
869c5d0d-b75f-4bda-a1c0-3b4470e3517d,2026-01-23T10:19:19.129840+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059.003
af189638-8d7e-404a-be53-0f02a94033d0,2026-01-23T10:19:23.633785+00:00,admin,win-01,10.0.0.10,user_login,TA0001,T1078
8f9b30fc-94c4-40fc-a6c2-076e5269bc12,2026-01-23T10:19:25.012312+00:00,charlie,win-01,10.0.0.12,user_login,TA0001,T1078
78e3113a-eb9c-42c4-b7cc-e161f8447698,2026-01-23T10:19:29.761929+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.003
4419279c-143b-4488-9420-e80ee2849081,2026-01-23T10:19:33.219942+00:00,charlie,win-03,10.0.0.12,process_start,TA0002,T1059.003
82e91b57-d5be-4490-9e21-1a4531d48e5f,2026-01-23T10:19:35.532865+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
dab38525-1ffe-4e2d-a68f-b50c7a431209,2026-01-23T10:19:38.441050+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
2d5984ac-8d23-4a0c-ac8c-355ab80576e5,2026-01-23T10:19:40.786797+00:00,charlie,win-02,10.0.0.12,user_login,TA0006,T1110
bca970f0-e6a3-47e4-af04-20f66049ae99,2026-01-23T10:19:44.218180+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
cb54d181-fb83-47bc-b5e5-1a7c6fbecbe3,2026-01-23T10:19:45.284657+00:00,admin,win-03,10.0.0.12,user_login,TA0001,T1078
f6b0b969-bf4e-4ef0-9fbc-74d30f1a467f,2026-01-23T10:19:47.590026+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059
5c8edc26-79d3-4553-85b9-01b6b9846225,2026-01-23T10:19:52.529820+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
859b7c06-37ac-4dda-8e74-28e37cf9530d,2026-01-23T10:19:53.844493+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
011a11c4-5247-40e9-99d2-9782965e8a16,2026-01-23T10:19:55.615246+00:00,alice,win-01,10.0.0.10,process_start,TA0002,T1059
29e9b5c3-cb35-4c44-991d-443e07375be3,2026-01-23T10:19:56.996711+00:00,charlie,win-03,10.0.0.10,user_login,TA0001,T1078
470b6a53-283c-4778-aff0-b7f44736c53e,2026-01-23T10:19:58.146900+00:00,charlie,win-03,10.0.0.11,user_login,TA0006,T1110
7411a858-f3fd-47da-a138-af1e9a7b8489,2026-01-23T10:19:59.346083+00:00,charlie,win-02,10.0.0.12,process_start,TA0002,T1059
34de6361-874f-4a23-97df-66c46a7ebc81,2026-01-23T10:20:01.975761+00:00,charlie,win-01,10.0.0.12,user_login,TA0006,T1110
beb92256-55db-47a6-9b5e-2c410ddd4a9f,2026-01-23T10:20:04.393895+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.001
02e3ace0-6cc4-42f6-8764-5691913b08ea,2026-01-23T10:20:08.544389+00:00,bob,win-03,10.0.0.11,user_login,TA0001,T1078
d1f4e00a-5912-48f0-9775-8e70f8ee08ec,2026-01-23T10:20:09.774783+00:00,alice,win-03,10.0.0.11,user_login,TA0001,T1078
71abe683-e861-4c25-8998-b6c7d7e72b4e,2026-01-23T10:20:12.678684+00:00,charlie,win-02,10.0.0.11,process_start,TA0002,T1059.003
48cc8336-581d-40b0-be3f-8833a9fa5d8a,2026-01-23T10:20:15.514201+00:00,admin,win-01,10.0.0.11,user_login,TA0001,T1078
ed1e303e-f198-4671-a9c4-ccce5bf117e2,2026-01-23T10:20:17.841767+00:00,admin,win-02,10.0.0.10,user_login,TA0006,T1110
3e288289-6aea-48ab-b459-8f02e0f6ae5b,2026-01-23T10:20:21.125345+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059
39bc2667-6eb4-4c5e-a560-602a8037457c,2026-01-23T10:20:24.659977+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.001
4936c82d-5811-4383-bcf1-9b542e5a7f2e,2026-01-23T10:20:26.469958+00:00,bob,win-03,10.0.0.12,user_login,TA0006,T1110
9fd4458a-d850-4f11-b1bd-405ebbb31d7d,2026-01-23T10:20:28.970734+00:00,alice,win-01,10.0.0.10,user_login,TA0001,T1078
b6b21acd-0de4-4e69-80f2-ae4e1f18fbab,2026-01-23T10:20:30.669347+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059.001
0cdcf072-45b1-4330-bac0-5fd11425a96a,2026-01-23T10:20:34.836793+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
750f44bb-c1c8-46c4-b464-498e1a82f5f5,2026-01-23T10:20:37.409849+00:00,admin,win-02,10.0.0.11,process_start,TA0002,T1059.001
e792ae78-06bd-4ba9-96c9-62095b58943a,2026-01-23T10:20:40.611145+00:00,alice,win-03,10.0.0.12,process_start,TA0002,T1059.001
